farm_id,state,crop,variety,planting_date,area_ha,expected_yield_t_ha,harvest_date,actual_yield_t_ha
FARM-006883,Borno,sorghum,SORGHUM-LOCAL,2023-06-10,0.89,0.58,2023-09-28,1.06
FARM-003515,Sokoto,maize,MAIZE-V3,2023-05-17,1.33,1.67,2023-08-15,0.5
FARM-038439,Osun,maize,MAIZE-V3,2022-11-15,1.28,2.26,2023-03-13,2.46
FARM-033359,Imo,maize,MAIZE-V3,2023-06-01,1.48,1.88,2023-09-13,1.3
FARM-039119,Enugu,cassava,CASSAVA-V2,2023-02-24,0.79,9.54,2024-06-17,9.93
FARM-019421,Sokoto,soybean,SOYBEAN-V3,2024-10-25,0.3,1.06,2025-02-11,0.93
FARM-027829,Oyo,rice,RICE-LOCAL,2024-06-07,1.76,3.57,2024-10-15,3.27
FARM-000447,Delta,maize,MAIZE-V1,2023-10-16,3.33,1.89,2024-02-06,0.82
FARM-020313,Ebonyi,cocoa,COCOA-V1,2024-02-23,1.61,0.37,2025-02-05,0.24
FARM-014359,Ebonyi,sorghum,SORGHUM-V1,2023-07-16,3.61,1.47,2023-11-07,1.29
FARM-049951,Niger,maize,MAIZE-V3,2023-10-15,0.25,1.89,2024-01-21,1.87
FARM-026015,Akwa Ibom,cocoa,COCOA-V1,2023-03-27,6.03,0.45,2023-10-05,0.28
FARM-049130,Enugu,sorghum,SORGHUM-V3,2022-05-10,2.13,1.5,2022-08-31,0.3
FARM-012918,Niger,millet,MILLET-V1,2023-05-10,0.8,1.0,2023-09-06,1.03
FARM-036545,Zamfara,millet,MILLET-V2,2022-06-07,2.44,0.73,2022-09-16,0.51
FARM-034682,Gombe,soybean,SOYBEAN-V2,2022-03-01,1.32,1.47,2022-06-12,1.4
FARM-028922,Jigawa,rice,RICE-V1,2022-07-07,0.95,1.78,2022-11-19,2.45
FARM-034378,Bayelsa,soybean,SOYBEAN-LOCAL,2023-11-15,2.13,1.64,2024-03-05,2.18
FARM-032740,Ondo,sorghum,SORGHUM-V2,2022-05-26,4.28,1.65,2022-09-20,1.74
FARM-006040,Kebbi,maize,MAIZE-V3,2024-06-14,4.46,1.89,2024-09-17,1.5
FARM-023785,Benue,sorghum,SORGHUM-V1,2022-07-07,0.49,1.26,2022-10-26,1.92
FARM-008440,Bauchi,maize,MAIZE-LOCAL,2023-05-09,1.02,2.25,2023-09-05,1.59
FARM-005724,Jigawa,yam,YAM-V2,2022-03-12,1.04,7.44,2022-10-08,9.34
FARM-008178,Borno,oil_palm,OIL_PALM-V3,2022-10-14,0.44,1.37,2023-01-20,2.24
FARM-021257,Benue,yam,YAM-LOCAL,2022-02-13,4.08,8.95,2022-11-02,14.73
FARM-027216,Delta,rice,RICE-V1,2022-06-18,0.64,3.26,2022-10-20,3.8
FARM-014979,Ebonyi,sorghum,SORGHUM-V2,2023-05-17,1.2,1.32,2023-09-21,0.63
FARM-029463,Katsina,soybean,SOYBEAN-V1,2022-12-21,3.28,1.26,2023-04-13,1.85
FARM-008200,Kaduna,sorghum,SORGHUM-V3,2023-05-21,0.59,1.42,2023-09-01,0.76
FARM-036421,Niger,sorghum,SORGHUM-LOCAL,2022-07-18,1.01,1.63,2022-11-15,1.78
FARM-035694,Anambra,sorghum,SORGHUM-V1,2024-06-20,2.32,1.35,2024-10-16,1.2
FARM-039818,Yobe,yam,YAM-V2,2024-03-10,1.26,5.34,2024-12-15,10.98
FARM-021860,Enugu,yam,YAM-V2,2024-03-19,0.46,11.87,2024-10-22,15.6
FARM-033324,Yobe,maize,MAIZE-V2,2024-11-16,7.78,0.8,2025-02-19,0.5
FARM-027015,Nasarawa,cocoa,COCOA-V3,2024-10-28,0.25,0.35,2025-06-19,0.42
FARM-037880,FCT,sorghum,SORGHUM-V2,2023-07-17,2.35,1.52,2023-11-17,1.52
FARM-037268,Ebonyi,millet,MILLET-V2,2024-05-18,0.4,1.48,2024-08-29,1.76
FARM-023113,Plateau,groundnut,GROUNDNUT-V1,2023-06-25,2.94,1.32,2023-10-20,1.22
FARM-044874,Rivers,soybean,SOYBEAN-LOCAL,2023-05-13,0.66,1.95,2023-08-28,2.37
FARM-043361,Imo,cassava,CASSAVA-V1,2023-08-22,0.77,11.39,2024-05-19,8.79
FARM-007509,Zamfara,yam,YAM-V1,2022-03-05,1.69,7.55,2022-12-20,9.2
FARM-039926,Nasarawa,maize,MAIZE-V3,2022-11-06,0.58,2.12,2023-02-25,2.57
FARM-023250,Ebonyi,oil_palm,OIL_PALM-V3,2022-04-21,1.46,3.76,2022-07-20,2.42
FARM-004612,Ekiti,rice,RICE-V2,2024-05-09,0.76,2.51,2024-09-24,3.25
FARM-040555,Edo,yam,YAM-V2,2024-03-27,2.72,11.49,2024-12-23,9.32
FARM-005225,Enugu,yam,YAM-V1,2024-03-27,1.56,10.06,2024-12-06,9.89
FARM-036550,Kaduna,yam,YAM-V3,2022-03-23,1.93,11.05,2022-11-25,15.19
FARM-027984,Bauchi,soybean,SOYBEAN-V3,2023-03-22,0.81,1.26,2023-07-08,2.16
FARM-023448,Ondo,cassava,CASSAVA-V1,2024-04-15,0.57,12.17,2025-07-11,12.94
FARM-031109,Delta,sorghum,SORGHUM-V3,2022-07-24,1.92,1.38,2022-11-06,1.54
FARM-011175,Kano,sorghum,SORGHUM-V2,2023-07-21,2.53,1.06,2023-11-18,1.13
FARM-000105,Imo,maize,MAIZE-V3,2024-10-09,2.56,2.43,2025-02-03,2.79
FARM-033611,Ogun,millet,MILLET-V1,2022-05-16,0.74,1.39,2022-08-28,1.61
FARM-008971,Akwa Ibom,oil_palm,OIL_PALM-LOCAL,2023-08-09,4.06,4.27,2023-11-27,5.76
FARM-000252,Cross River,groundnut,GROUNDNUT-V1,2024-07-11,0.43,1.61,2024-10-15,1.85
FARM-044500,Bayelsa,rice,RICE-V3,2022-07-01,0.35,3.67,2022-11-22,4.58
FARM-015502,Niger,yam,YAM-V1,2024-02-13,4.12,12.8,2024-10-06,14.24
FARM-011724,Akwa Ibom,soybean,SOYBEAN-LOCAL,2023-08-22,0.68,1.97,2023-11-25,1.57
FARM-008715,Ebonyi,millet,MILLET-V3,2024-07-03,2.07,1.42,2024-10-29,1.77
FARM-019367,Bayelsa,cocoa,COCOA-V2,2022-02-13,2.27,0.36,2023-01-25,0.25
FARM-032680,Jigawa,groundnut,GROUNDNUT-LOCAL,2023-05-20,0.36,0.79,2023-08-26,1.06
FARM-046224,Nasarawa,sorghum,SORGHUM-V2,2022-07-24,1.52,1.12,2022-11-29,0.61
FARM-016216,Borno,soybean,SOYBEAN-V2,2022-07-25,0.71,0.65,2022-10-26,0.62
FARM-028996,Lagos,sorghum,SORGHUM-V1,2023-07-16,1.08,1.34,2023-11-01,0.3
FARM-042931,Benue,sorghum,SORGHUM-LOCAL,2024-06-14,0.89,1.31,2024-09-22,2.0
FARM-004923,Bauchi,soybean,SOYBEAN-V3,2022-12-01,2.55,1.24,2023-03-22,1.72
FARM-012184,Ondo,yam,YAM-V2,2022-02-22,1.66,10.57,2022-11-09,10.31
FARM-023568,Kwara,rice,RICE-V1,2022-06-25,0.78,2.47,2022-11-05,2.83
FARM-013535,Abia,sorghum,SORGHUM-V1,2022-07-08,0.96,1.84,2022-11-10,2.14
FARM-047524,Osun,cassava,CASSAVA-V2,2024-08-07,0.82,11.44,2025-10-30,11.44
FARM-024403,Cross River,oil_palm,OIL_PALM-V3,2023-09-09,2.59,3.12,2024-01-01,3.04
FARM-048251,Adamawa,millet,MILLET-V1,2024-06-18,1.96,0.85,2024-10-10,0.3
FARM-028143,Oyo,sorghum,SORGHUM-V2,2024-07-05,0.94,1.49,2024-10-13,1.47
FARM-010572,Kano,groundnut,GROUNDNUT-V1,2024-07-06,6.71,1.17,2024-10-23,0.64
FARM-045933,Edo,cassava,CASSAVA-V1,2024-10-02,1.04,12.5,2025-08-24,10.0
FARM-022372,Kano,millet,MILLET-V3,2022-06-15,5.27,1.05,2022-09-26,1.1
FARM-048979,Benue,sorghum,SORGHUM-LOCAL,2024-05-07,1.71,1.49,2024-09-08,1.56
FARM-005566,Zamfara,groundnut,GROUNDNUT-V1,2022-05-15,0.59,0.97,2022-08-29,1.25
FARM-042896,Jigawa,maize,MAIZE-V2,2022-10-03,1.09,1.42,2023-01-05,1.23
FARM-016037,Kaduna,maize,MAIZE-V1,2024-11-09,3.29,2.51,2025-02-09,2.26
FARM-009159,Osun,sorghum,SORGHUM-LOCAL,2024-05-14,1.2,1.28,2024-09-09,0.97
FARM-027375,Kano,cocoa,COCOA-LOCAL,2023-02-17,1.01,0.37,2024-02-13,0.53
FARM-034790,FCT,soybean,SOYBEAN-LOCAL,2022-04-07,1.58,1.3,2022-07-08,1.24
FARM-019644,Nasarawa,sorghum,SORGHUM-V1,2024-07-07,1.36,1.24,2024-11-12,1.36
FARM-014941,Adamawa,cocoa,COCOA-LOCAL,2023-09-16,0.66,0.34,2024-04-08,0.35
FARM-039382,Borno,soybean,SOYBEAN-V3,2023-09-26,1.79,0.68,2024-01-03,1.58
FARM-004439,Rivers,oil_palm,OIL_PALM-V1,2024-12-28,5.33,4.01,2025-04-01,4.08
FARM-043177,Abia,sorghum,SORGHUM-V3,2023-07-16,0.18,1.28,2023-10-29,1.82
FARM-014447,Borno,millet,MILLET-V1,2023-05-06,1.0,0.48,2023-08-23,0.3
FARM-029992,Kano,millet,MILLET-V3,2024-05-24,1.81,0.84,2024-08-22,1.28
FARM-025864,Kaduna,sorghum,SORGHUM-V3,2024-05-04,2.54,1.21,2024-08-19,0.93
FARM-015692,Kwara,cocoa,COCOA-V1,2022-03-10,3.55,0.46,2022-11-14,0.48
FARM-018462,Zamfara,sorghum,SORGHUM-V1,2022-05-18,1.58,1.0,2022-08-27,0.42
FARM-006019,Delta,rice,RICE-LOCAL,2024-07-27,1.51,2.46,2024-12-05,3.18
FARM-013254,Edo,cassava,CASSAVA-LOCAL,2022-06-18,2.86,8.62,2023-09-24,7.79
FARM-024706,Sokoto,cassava,CASSAVA-V2,2024-07-26,0.84,8.77,2025-06-08,10.46
FARM-007829,Lagos,groundnut,GROUNDNUT-V3,2022-07-16,0.99,1.29,2022-10-17,0.82
FARM-040516,Kaduna,sorghum,SORGHUM-V1,2022-07-12,2.21,1.4,2022-11-15,1.78
FARM-002552,Anambra,yam,YAM-V2,2023-04-11,1.56,10.16,2024-01-16,10.02
FARM-009974,Taraba,sorghum,SORGHUM-V3,2023-06-27,0.39,1.21,2023-10-23,1.98
FARM-038557,FCT,rice,RICE-V1,2024-05-08,2.03,2.72,2024-09-14,3.78
FARM-005864,Abia,maize,MAIZE-V1,2022-10-22,1.22,2.55,2023-02-15,3.73
FARM-010649,Bayelsa,cocoa,COCOA-V1,2023-06-23,0.41,0.47,2024-05-28,0.55
FARM-034686,Delta,oil_palm,OIL_PALM-V1,2022-11-19,2.47,4.04,2023-02-20,4.24
FARM-005817,Delta,oil_palm,OIL_PALM-LOCAL,2023-02-27,2.2,3.12,2023-06-10,3.23
FARM-029989,Ondo,oil_palm,OIL_PALM-V3,2024-11-09,0.84,3.42,2025-02-12,3.63
FARM-007501,Zamfara,yam,YAM-V2,2024-04-01,0.39,8.08,2024-11-25,13.42
FARM-038009,Lagos,sorghum,SORGHUM-V3,2022-06-21,2.33,1.76,2022-10-24,1.08
FARM-042076,Jigawa,oil_palm,OIL_PALM-V3,2024-01-14,1.2,2.32,2024-05-08,1.38
FARM-020992,Benue,cocoa,COCOA-V1,2024-11-25,1.84,0.45,2025-10-09,0.17
FARM-001852,Katsina,soybean,SOYBEAN-V1,2022-12-14,12.17,0.92,2023-04-07,0.8
FARM-045911,Osun,soybean,SOYBEAN-V2,2023-05-03,1.18,1.42,2023-08-06,1.45
FARM-002096,Akwa Ibom,rice,RICE-LOCAL,2024-05-25,1.38,3.18,2024-10-18,2.49
FARM-029085,Imo,yam,YAM-V2,2024-03-21,0.57,10.12,2024-10-19,12.71
FARM-005674,Taraba,groundnut,GROUNDNUT-V2,2024-05-16,1.61,1.08,2024-08-16,1.47
FARM-013487,Taraba,soybean,SOYBEAN-V1,2023-11-14,0.31,1.5,2024-02-25,1.66
FARM-025834,Nasarawa,maize,MAIZE-V2,2024-06-24,1.27,2.38,2024-10-03,2.22
FARM-008059,Osun,millet,MILLET-V1,2022-05-16,0.46,1.14,2022-08-29,2.01
FARM-039624,Niger,rice,RICE-LOCAL,2024-06-11,0.67,2.26,2024-10-09,1.37
FARM-016049,Kwara,cocoa,COCOA-V2,2024-02-18,3.66,0.37,2024-09-04,0.41
FARM-039338,Benue,rice,RICE-V1,2022-07-24,0.9,3.27,2022-12-17,2.49
FARM-047934,Ogun,sorghum,SORGHUM-V3,2023-07-01,9.54,1.73,2023-10-27,1.69
FARM-042240,Benue,yam,YAM-V2,2024-03-14,0.55,9.13,2024-12-27,8.89
FARM-018005,Abia,cassava,CASSAVA-LOCAL,2024-09-21,2.01,8.74,2025-11-23,8.18
FARM-029021,Ekiti,cocoa,COCOA-V3,2022-08-09,0.78,0.47,2023-07-25,0.37
FARM-037674,FCT,cocoa,COCOA-V2,2024-09-11,1.34,0.35,2025-05-06,0.39
FARM-039693,Kogi,soybean,SOYBEAN-V1,2023-06-08,3.67,1.56,2023-09-29,1.53
FARM-002247,FCT,yam,YAM-V1,2024-03-28,1.32,13.0,2024-11-19,13.42
FARM-048487,Adamawa,groundnut,GROUNDNUT-LOCAL,2024-06-18,1.04,0.83,2024-10-12,0.61
FARM-043500,Oyo,cassava,CASSAVA-LOCAL,2024-01-07,1.09,9.19,2025-01-17,6.78
FARM-047063,Sokoto,cocoa,COCOA-LOCAL,2024-08-21,1.37,0.3,2025-04-17,0.33
FARM-007533,Anambra,rice,RICE-V1,2023-06-03,0.84,3.51,2023-10-14,3.67
FARM-020369,Kebbi,oil_palm,OIL_PALM-V3,2023-11-07,1.04,3.11,2024-02-25,3.23
FARM-003097,FCT,rice,RICE-V1,2023-05-24,2.03,3.31,2023-09-29,3.67
FARM-015908,Kebbi,yam,YAM-V1,2024-03-17,1.32,7.87,2025-01-01,5.0
FARM-005015,Niger,rice,RICE-V1,2022-06-22,0.57,2.59,2022-10-30,2.72
FARM-026541,Gombe,oil_palm,OIL_PALM-V3,2024-11-18,0.76,3.56,2025-02-23,3.17
FARM-001319,Katsina,millet,MILLET-V2,2022-06-12,1.21,1.04,2022-09-24,0.3
FARM-045850,Cross River,oil_palm,OIL_PALM-LOCAL,2022-12-09,2.01,4.21,2023-03-16,4.67
FARM-035267,Imo,cocoa,COCOA-V3,2023-03-28,2.08,0.46,2024-02-20,0.4
FARM-013178,Sokoto,cocoa,COCOA-V3,2022-11-05,0.46,0.38,2023-07-18,0.41
FARM-028071,Taraba,rice,RICE-V2,2022-07-01,3.43,2.28,2022-11-06,1.2
FARM-012794,Nasarawa,millet,MILLET-LOCAL,2024-06-28,0.89,1.34,2024-09-30,1.84
FARM-039008,Jigawa,groundnut,GROUNDNUT-V1,2024-07-08,1.49,0.84,2024-10-24,1.11
FARM-007619,Borno,soybean,SOYBEAN-V1,2022-02-04,0.89,0.63,2022-05-13,0.55
FARM-029789,Yobe,rice,RICE-LOCAL,2022-06-04,0.54,1.27,2022-10-16,1.97
FARM-012856,Bauchi,rice,RICE-V3,2024-05-28,0.57,2.42,2024-09-26,1.79
FARM-002999,Anambra,maize,MAIZE-V2,2023-10-14,1.67,2.3,2024-01-15,3.1
FARM-017516,FCT,rice,RICE-LOCAL,2022-05-21,0.72,3.13,2022-10-13,2.08
FARM-008848,Yobe,soybean,SOYBEAN-V2,2024-03-23,1.53,0.59,2024-07-13,0.5
FARM-001688,Oyo,soybean,SOYBEAN-LOCAL,2023-11-01,2.49,1.68,2024-02-28,1.35
FARM-009337,Oyo,rice,RICE-V2,2022-06-26,0.75,3.54,2022-11-22,3.55
FARM-043847,Delta,cassava,CASSAVA-V2,2023-10-20,0.74,8.99,2025-03-10,8.33
FARM-023135,Cross River,yam,YAM-LOCAL,2023-02-26,0.52,9.7,2023-10-26,8.96
FARM-029785,Yobe,soybean,SOYBEAN-V1,2023-08-22,5.53,0.7,2023-12-09,0.5
FARM-012877,Jigawa,oil_palm,OIL_PALM-V1,2023-10-10,2.55,2.14,2024-01-20,1.98
FARM-037346,Bauchi,soybean,SOYBEAN-LOCAL,2023-10-07,4.09,1.36,2024-01-29,1.58
FARM-009260,Kano,cassava,CASSAVA-V2,2024-04-03,1.02,7.05,2025-05-05,7.75
FARM-015036,Edo,maize,MAIZE-V3,2023-11-04,0.49,2.41,2024-02-25,3.47
FARM-020688,Niger,cocoa,COCOA-V2,2024-08-03,0.93,0.39,2025-02-19,0.43
FARM-046760,Enugu,soybean,SOYBEAN-V1,2023-04-16,1.66,1.46,2023-07-24,1.67
FARM-000633,Gombe,maize,MAIZE-V3,2023-04-20,0.43,2.1,2023-07-26,1.53
FARM-028702,Adamawa,yam,YAM-V2,2022-02-24,2.78,7.38,2022-10-02,7.66
FARM-008331,Delta,sorghum,SORGHUM-V3,2024-07-01,1.31,1.28,2024-10-15,1.05
FARM-036073,Edo,oil_palm,OIL_PALM-V1,2023-11-24,0.37,4.21,2024-03-12,4.79
FARM-023126,Cross River,cocoa,COCOA-LOCAL,2022-04-02,1.36,0.37,2023-01-21,0.59
FARM-049136,Osun,cocoa,COCOA-V2,2023-03-14,1.46,0.4,2023-12-27,0.24
FARM-036903,Zamfara,rice,RICE-V2,2022-05-09,2.07,1.97,2022-10-04,2.22
FARM-019432,Delta,cassava,CASSAVA-V3,2022-06-07,1.54,9.37,2023-03-30,11.43
FARM-012441,Anambra,rice,RICE-V3,2023-06-06,3.05,3.25,2023-10-10,2.24
FARM-046521,Jigawa,yam,YAM-V1,2024-04-05,0.49,8.07,2024-12-24,9.51
FARM-026604,Abia,millet,MILLET-V3,2023-06-11,1.28,1.32,2023-09-15,1.4
FARM-040408,Bayelsa,millet,MILLET-V3,2022-06-26,0.69,1.54,2022-10-01,1.29
FARM-011116,Cross River,cocoa,COCOA-V3,2023-09-12,0.91,0.52,2024-06-13,0.36
FARM-005674,Ondo,maize,MAIZE-LOCAL,2023-04-16,3.13,2.64,2023-07-31,3.33
FARM-025829,Oyo,millet,MILLET-LOCAL,2024-07-09,2.5,1.38,2024-10-20,1.46
FARM-008552,Nasarawa,maize,MAIZE-V1,2022-11-16,0.93,1.74,2023-02-19,2.27
FARM-019852,Ondo,oil_palm,OIL_PALM-V2,2024-03-09,0.5,4.14,2024-07-01,4.5
FARM-038166,Adamawa,cassava,CASSAVA-V1,2024-02-26,0.82,7.2,2024-12-18,6.0
FARM-039593,Kwara,soybean,SOYBEAN-V2,2023-11-08,1.18,1.37,2024-02-14,1.01
FARM-005832,Plateau,groundnut,GROUNDNUT-LOCAL,2023-07-22,3.34,1.14,2023-11-14,0.84
FARM-004077,Ebonyi,cassava,CASSAVA-V1,2024-07-11,0.69,12.52,2025-05-08,14.01
FARM-046466,Katsina,maize,MAIZE-V3,2022-10-13,1.99,1.36,2023-02-07,2.05
FARM-013501,Ekiti,oil_palm,OIL_PALM-LOCAL,2023-08-26,1.98,4.59,2023-12-23,4.45
FARM-027734,Kwara,maize,MAIZE-LOCAL,2022-05-23,0.86,2.09,2022-08-27,2.15
FARM-016325,Sokoto,groundnut,GROUNDNUT-V3,2022-05-23,0.75,0.98,2022-09-13,1.26
FARM-032849,Katsina,oil_palm,OIL_PALM-V3,2024-06-17,0.84,2.3,2024-09-21,2.1
FARM-016652,Abia,oil_palm,OIL_PALM-V1,2022-02-24,0.89,4.49,2022-06-11,3.33
FARM-028789,Sokoto,yam,YAM-V3,2024-04-05,0.7,10.34,2024-12-12,11.11
FARM-049147,Gombe,cassava,CASSAVA-V2,2024-08-27,0.3,7.93,2025-06-02,8.17
FARM-047627,Ebonyi,yam,YAM-V1,2023-03-09,2.13,10.4,2023-12-11,10.57
FARM-022031,FCT,rice,RICE-V3,2022-07-24,4.35,2.96,2022-12-11,4.62
FARM-011893,Kogi,cocoa,COCOA-V1,2023-10-20,6.67,0.45,2024-06-11,0.44
FARM-047602,Ogun,groundnut,GROUNDNUT-V2,2022-05-13,1.75,1.33,2022-08-28,0.71
FARM-028430,Abia,yam,YAM-V1,2024-03-08,1.07,11.22,2024-10-17,11.34
FARM-041092,Bauchi,maize,MAIZE-V2,2023-11-02,1.14,1.96,2024-02-11,1.39
FARM-010326,Lagos,rice,RICE-V2,2023-05-28,0.46,3.0,2023-10-18,3.33
FARM-002775,Enugu,rice,RICE-V1,2024-06-23,1.27,3.07,2024-11-04,2.86
FARM-030409,Delta,cocoa,COCOA-LOCAL,2024-06-09,0.46,0.51,2024-12-29,0.45
FARM-046626,Benue,soybean,SOYBEAN-V1,2022-10-28,1.33,1.63,2023-02-13,1.98
FARM-044150,Ekiti,yam,YAM-V2,2024-02-16,1.6,12.77,2024-11-06,14.13
FARM-014176,Edo,groundnut,GROUNDNUT-V1,2022-05-22,1.83,1.34,2022-08-25,1.25
FARM-035233,Yobe,sorghum,SORGHUM-LOCAL,2023-06-28,0.46,0.52,2023-10-25,0.3
FARM-007600,Bauchi,oil_palm,OIL_PALM-V3,2022-04-19,1.26,3.79,2022-08-16,3.75
FARM-031996,Zamfara,cassava,CASSAVA-V3,2022-10-23,1.43,6.96,2024-03-28,8.0
FARM-035456,Kwara,millet,MILLET-V1,2022-06-03,0.82,1.3,2022-09-30,2.22
FARM-029717,Zamfara,millet,MILLET-V3,2022-05-08,3.68,0.89,2022-08-30,1.04
FARM-022037,Osun,groundnut,GROUNDNUT-V2,2024-05-05,1.1,1.51,2024-08-03,1.79
FARM-043730,Zamfara,sorghum,SORGHUM-LOCAL,2024-07-24,2.68,1.02,2024-11-07,1.0
FARM-010779,Cross River,maize,MAIZE-LOCAL,2023-05-24,0.98,2.69,2023-09-11,2.61
FARM-037572,Adamawa,groundnut,GROUNDNUT-V1,2023-05-09,2.82,1.11,2023-08-17,1.14
FARM-043312,Enugu,oil_palm,OIL_PALM-V2,2023-05-26,0.85,4.4,2023-08-24,3.81
FARM-008212,Abia,yam,YAM-V1,2024-02-08,1.57,10.73,2024-11-25,13.59
FARM-026697,Jigawa,rice,RICE-LOCAL,2022-05-23,1.8,1.67,2022-10-06,3.53
FARM-042207,FCT,cassava,CASSAVA-V1,2023-07-14,1.1,8.44,2024-08-25,10.25
FARM-020828,Ekiti,soybean,SOYBEAN-V1,2024-08-23,1.33,1.78,2024-12-08,1.92
FARM-028180,Borno,groundnut,GROUNDNUT-V2,2022-06-27,1.36,0.4,2022-10-09,0.4
FARM-029458,Ebonyi,cocoa,COCOA-V2,2024-03-08,0.83,0.39,2024-09-17,0.56
FARM-008603,Abia,cassava,CASSAVA-V2,2023-08-15,0.82,9.93,2024-10-25,9.11
FARM-024857,Kwara,soybean,SOYBEAN-V2,2022-08-11,2.34,1.32,2022-11-17,0.76
FARM-023688,Jigawa,cocoa,COCOA-V1,2022-11-24,0.65,0.23,2023-07-27,0.21
FARM-014967,Ekiti,yam,YAM-V2,2023-03-28,3.02,11.24,2023-11-24,14.68
FARM-015669,Imo,groundnut,GROUNDNUT-LOCAL,2022-07-04,2.07,1.26,2022-10-05,1.27
FARM-020806,Bauchi,groundnut,GROUNDNUT-LOCAL,2024-05-01,3.13,1.37,2024-08-06,1.45
FARM-045429,Edo,soybean,SOYBEAN-V3,2023-07-05,2.09,1.54,2023-10-13,1.41
FARM-023001,FCT,yam,YAM-LOCAL,2023-02-28,2.01,10.44,2023-11-23,6.26
FARM-009561,Akwa Ibom,maize,MAIZE-V1,2024-04-28,0.81,2.34,2024-08-05,3.05
FARM-047405,Kebbi,maize,MAIZE-V1,2022-06-08,9.52,1.88,2022-10-05,2.08
FARM-040444,Enugu,cassava,CASSAVA-V3,2024-09-07,1.09,11.67,2026-02-14,11.95
FARM-020639,Abia,groundnut,GROUNDNUT-V1,2022-07-26,1.72,1.66,2022-10-26,1.76
FARM-023407,Kaduna,soybean,SOYBEAN-V1,2022-09-19,0.8,1.72,2023-01-08,1.56
FARM-030359,Nasarawa,oil_palm,OIL_PALM-V2,2024-01-11,0.38,3.0,2024-05-02,2.1
FARM-033907,Anambra,soybean,SOYBEAN-V2,2024-01-12,0.44,1.68,2024-04-21,1.3
FARM-036197,Borno,cocoa,COCOA-V2,2022-05-17,0.22,0.13,2023-03-14,0.33
FARM-047942,Adamawa,cassava,CASSAVA-V3,2024-05-06,0.78,8.12,2025-06-14,5.08
FARM-043435,Nasarawa,maize,MAIZE-V1,2022-06-02,5.59,2.33,2022-09-12,1.78
FARM-025580,Ondo,maize,MAIZE-V1,2022-05-04,0.43,2.01,2022-08-03,1.02
FARM-011490,Taraba,yam,YAM-V2,2024-02-10,1.21,9.21,2024-12-02,10.66
FARM-016771,Katsina,maize,MAIZE-V1,2022-11-14,0.83,1.72,2023-02-25,1.23
FARM-010373,Ondo,maize,MAIZE-LOCAL,2022-11-04,0.66,2.42,2023-02-02,1.86
FARM-047846,Nasarawa,millet,MILLET-V2,2023-05-14,0.48,1.32,2023-08-22,0.98
FARM-012657,Nasarawa,yam,YAM-V3,2023-02-24,1.05,10.13,2023-12-09,10.45
FARM-044774,Nasarawa,yam,YAM-V3,2022-02-04,1.81,11.65,2022-09-09,13.35
FARM-017264,Borno,sorghum,SORGHUM-V3,2024-06-13,0.49,0.43,2024-10-18,1.26
FARM-006040,Kwara,yam,YAM-V3,2024-04-08,0.8,12.2,2024-11-11,10.2
FARM-021159,Ogun,millet,MILLET-LOCAL,2024-06-12,0.8,1.06,2024-09-13,1.12
FARM-017762,Kogi,sorghum,SORGHUM-V1,2022-07-13,2.63,1.61,2022-10-25,0.93
FARM-040210,Delta,yam,YAM-V2,2024-03-09,2.94,13.5,2024-10-17,16.33
FARM-018893,Yobe,rice,RICE-V3,2024-05-26,1.82,1.32,2024-10-14,1.4
FARM-004435,Gombe,millet,MILLET-LOCAL,2024-06-06,1.52,1.13,2024-09-08,1.72
FARM-019929,Kebbi,yam,YAM-V1,2024-04-10,1.94,8.88,2024-12-20,8.66
FARM-012567,Kano,cassava,CASSAVA-V3,2022-12-25,6.22,7.7,2024-01-03,6.89
FARM-009983,Ogun,yam,YAM-V1,2023-02-01,1.56,11.47,2023-10-14,14.45
FARM-026301,Lagos,maize,MAIZE-LOCAL,2024-11-12,0.88,2.65,2025-02-13,3.31
FARM-040770,Anambra,cassava,CASSAVA-V3,2024-03-12,2.23,10.59,2025-08-10,13.37
FARM-025481,Borno,yam,YAM-V1,2023-02-04,0.87,4.54,2023-11-11,5.0
FARM-045190,Rivers,sorghum,SORGHUM-V3,2023-07-05,1.41,1.77,2023-11-07,1.77
FARM-040235,Ondo,groundnut,GROUNDNUT-V2,2022-06-27,1.2,1.17,2022-09-26,0.4
FARM-020861,Zamfara,rice,RICE-V1,2022-07-28,0.23,1.6,2022-11-26,1.63
FARM-039800,Abia,cassava,CASSAVA-V3,2022-01-28,1.4,10.55,2023-01-30,11.57
FARM-002923,FCT,groundnut,GROUNDNUT-V3,2024-06-10,4.77,1.25,2024-09-24,1.68
FARM-021847,Borno,millet,MILLET-V3,2022-06-08,5.41,0.43,2022-10-05,0.59
FARM-012803,Osun,millet,MILLET-V3,2022-07-01,2.27,1.54,2022-10-08,2.11
FARM-040215,Anambra,rice,RICE-LOCAL,2023-05-23,1.66,3.03,2023-10-14,2.76
FARM-001354,Ondo,rice,RICE-V1,2023-07-17,0.82,3.48,2023-12-05,3.86
FARM-048949,Jigawa,sorghum,SORGHUM-V2,2022-06-14,2.09,0.91,2022-10-15,1.48
FARM-049555,Yobe,oil_palm,OIL_PALM-V1,2023-12-13,0.62,1.87,2024-04-03,2.53
FARM-004916,Lagos,groundnut,GROUNDNUT-V3,2022-06-18,3.46,1.67,2022-10-01,1.12
